Epoch,PC_Index,Source_Line,Voltage,Action,Status,Total_Cycles,Wasted_Cycles,Wasted_Time_ms
6,43,73,2.0000000312499995,EXECUTE,SUCCESS,165,0,0.0
6,44,74,2.0000000312499995,EXECUTE,SUCCESS,167,0,0.0
6,45,75,2.0000000312499995,EXECUTE,SUCCESS,169,0,0.0
6,46,76,2.0000000312499995,EXECUTE,SUCCESS,171,0,0.0
6,46,78,2.0000014999994375,CHECKPOINT,SUCCESS,267,0,0.0
6,47,78,2.000000015625,EXECUTE,SUCCESS,268,0,0.0
6,48,81,2.000000015625,EXECUTE,SUCCESS,269,0,0.0
6,49,83,2.0000000312499995,EXECUTE,SUCCESS,271,0,0.0
6,50,84,2.000000015625,EXECUTE,SUCCESS,272,0,0.0
6,51,85,2.000000015625,EXECUTE,SUCCESS,273,0,0.0
6,52,86,2.000000015625,EXECUTE,SUCCESS,274,0,0.0
6,53,42,2.000000015625,EXECUTE,SUCCESS,275,0,0.0
6,54,44,2.000000015625,EXECUTE,SUCCESS,276,0,0.0
6,55,46,2.0000000312499995,EXECUTE,SUCCESS,278,0,0.0
6,56,47,2.0000000312499995,EXECUTE,SUCCESS,280,0,0.0
6,57,49,2.0000000312499995,EXECUTE,SUCCESS,282,0,0.0
6,58,51,2.0000000312499995,EXECUTE,SUCCESS,284,0,0.0
6,59,52,2.0000000468749994,EXECUTE,SUCCESS,287,0,0.0
6,60,53,2.0000000312499995,EXECUTE,SUCCESS,289,0,0.0
6,61,55,2.0000000312499995,EXECUTE,SUCCESS,291,0,0.0
6,62,56,2.000000015625,EXECUTE,SUCCESS,292,0,0.0
6,63,59,2.000000015625,EXECUTE,SUCCESS,293,0,0.0
6,64,60,2.000000015625,EXECUTE,SUCCESS,294,0,0.0
6,65,67,2.000000015625,EXECUTE,SUCCESS,295,0,0.0
6,66,69,2.0000000312499995,EXECUTE,SUCCESS,297,0,0.0
6,67,70,2.000000015625,EXECUTE,SUCCESS,298,0,0.0
6,68,72,2.0000000312499995,EXECUTE,SUCCESS,300,0,0.0
6,69,73,2.0000000312499995,EXECUTE,SUCCESS,302,0,0.0
6,70,74,2.0000000312499995,EXECUTE,SUCCESS,304,0,0.0
6,71,75,2.0000000312499995,EXECUTE,SUCCESS,306,0,0.0
6,72,76,2.0000000312499995,EXECUTE,SUCCESS,308,0,0.0
6,73,78,2.000000015625,EXECUTE,SUCCESS,309,0,0.0
6,74,81,2.000000015625,EXECUTE,SUCCESS,310,0,0.0
6,75,83,2.0000000312499995,EXECUTE,SUCCESS,312,0,0.0
6,76,84,2.000000015625,EXECUTE,SUCCESS,313,0,0.0
6,77,85,2.000000015625,EXECUTE,SUCCESS,314,0,0.0
6,78,86,2.000000015625,EXECUTE,SUCCESS,315,0,0.0
6,79,42,2.000000015625,EXECUTE,SUCCESS,316,0,0.0
6,80,44,2.000000015625,EXECUTE,SUCCESS,317,0,0.0
6,81,46,2.0000000312499995,EXECUTE,SUCCESS,319,0,0.0
6,82,47,2.0000000312499995,EXECUTE,SUCCESS,321,0,0.0
6,83,49,2.0000000312499995,EXECUTE,SUCCESS,323,0,0.0
6,84,51,2.0000000312499995,EXECUTE,SUCCESS,325,0,0.0
6,85,52,2.0000000468749994,EXECUTE,SUCCESS,328,0,0.0
6,86,53,2.0000000312499995,EXECUTE,SUCCESS,330,0,0.0
6,87,55,2.0000000312499995,EXECUTE,SUCCESS,332,0,0.0
