Epoch,PC_Index,Source_Line,Voltage,Action,Status,Total_Cycles,Wasted_Cycles,Wasted_Time_ms
10,24,85,2.973886346180699,EXECUTE,SUCCESS,47,0,0.0
10,25,86,2.9529646120466784,EXECUTE,SUCCESS,49,0,0.0
10,26,88,2.922670012163534,EXECUTE,SUCCESS,52,0,0.0
10,27,90,2.9106700259562213,EXECUTE,SUCCESS,54,0,0.0
10,28,91,2.9072323608545623,EXECUTE,SUCCESS,55,0,0.0
10,29,92,2.903790626061044,EXECUTE,SUCCESS,56,0,0.0
10,30,94,2.8729775495120027,EXECUTE,SUCCESS,59,0,0.0
10,31,95,2.86949472904203,EXECUTE,SUCCESS,60,0,0.0
10,32,103,2.866007676193487,EXECUTE,SUCCESS,61,0,0.0
10,33,104,2.8537694370779136,EXECUTE,SUCCESS,63,0,0.0
10,34,110,2.8502631457463696,EXECUTE,SUCCESS,64,0,0.0
10,35,111,2.846752535785292,EXECUTE,SUCCESS,65,0,0.0
10,36,113,2.8344311598625906,EXECUTE,SUCCESS,67,0,0.0
10,37,117,2.83090091666946,EXECUTE,SUCCESS,68,0,0.0
10,37,118,2.0,EXECUTE,CRASH,164,0,0.0
11,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
11,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
11,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
11,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
11,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
11,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
11,7,45,3.2155870381627047,EXECUTE,SUCCESS,14,0,0.0
11,8,48,3.2124756808418016,EXECUTE,SUCCESS,15,0,0.0
11,9,49,3.2093613071762417,EXECUTE,SUCCESS,16,0,0.0
11,10,50,3.2062439083762784,EXECUTE,SUCCESS,17,0,0.0
11,11,51,3.203123475609392,EXECUTE,SUCCESS,18,0,0.0
11,12,53,3.12409987036266,EXECUTE,SUCCESS,25,0,0.0
11,13,54,3.120897306865445,EXECUTE,SUCCESS,26,0,0.0
11,14,55,3.117691453623977,EXECUTE,SUCCESS,27,0,0.0
11,15,56,3.1144823004794855,EXECUTE,SUCCESS,28,0,0.0
11,16,57,3.111269837220807,EXECUTE,SUCCESS,29,0,0.0
11,17,65,3.0740852297878773,EXECUTE,SUCCESS,33,0,0.0
11,18,66,3.0626785662227087,EXECUTE,SUCCESS,35,0,0.0
11,19,67,3.0512292604784697,EXECUTE,SUCCESS,37,0,0.0
11,20,71,3.0479501308256323,EXECUTE,SUCCESS,38,0,0.0
11,21,72,3.044667469527664,EXECUTE,SUCCESS,39,0,0.0
11,22,74,3.015294347157502,EXECUTE,SUCCESS,42,0,0.0
11,23,75,2.985632261347668,EXECUTE,SUCCESS,45,0,0.0
11,24,85,2.973886346180699,EXECUTE,SUCCESS,47,0,0.0
11,25,86,2.9529646120466784,EXECUTE,SUCCESS,49,0,0.0
11,26,88,2.922670012163534,EXECUTE,SUCCESS,52,0,0.0
11,27,90,2.9106700259562213,EXECUTE,SUCCESS,54,0,0.0
11,28,91,2.9072323608545623,EXECUTE,SUCCESS,55,0,0.0
11,29,92,2.903790626061044,EXECUTE,SUCCESS,56,0,0.0
11,30,94,2.8729775495120027,EXECUTE,SUCCESS,59,0,0.0
11,31,95,2.86949472904203,EXECUTE,SUCCESS,60,0,0.0
11,32,103,2.866007676193487,EXECUTE,SUCCESS,61,0,0.0
11,33,104,2.8537694370779136,EXECUTE,SUCCESS,63,0,0.0
11,34,110,2.8502631457463696,EXECUTE,SUCCESS,64,0,0.0
11,35,111,2.846752535785292,EXECUTE,SUCCESS,65,0,0.0
11,36,113,2.8344311598625906,EXECUTE,SUCCESS,67,0,0.0
